gsm,gse,Age,Sex,AgeBin
GSM879995,GSE36054,2.41666666666667,F,"[0,10)"
GSM879996,GSE36054,4.83333333333333,,"[0,10)"
GSM879997,GSE36054,4.58333333333333,F,"[0,10)"
GSM879998,GSE36054,3.08333333333333,,"[0,10)"
GSM879999,GSE36054,16.0833333333333,,"[10,20)"
GSM880000,GSE36054,3.5,,"[0,10)"
GSM880001,GSE36054,5.33333333333333,,"[0,10)"
GSM880002,GSE36054,1.16666666666667,F,"[0,10)"
GSM880003,GSE36054,1.08333333333333,,"[0,10)"
GSM880004,GSE36054,2,,"[0,10)"
GSM880005,GSE36054,2.66666666666667,,"[0,10)"
GSM880006,GSE36054,3,,"[0,10)"
GSM880007,GSE36054,3,,"[0,10)"
GSM880008,GSE36054,4,F,"[0,10)"
GSM880009,GSE36054,1,,"[0,10)"
GSM880010,GSE36054,14.1666666666667,,"[10,20)"
GSM880011,GSE36054,16.8333333333333,F,"[10,20)"
GSM880013,GSE36054,2.58333333333333,,"[0,10)"
GSM880014,GSE36054,2,,"[0,10)"
GSM880015,GSE36054,1.91666666666667,F,"[0,10)"
GSM880016,GSE36054,2.16666666666667,F,"[0,10)"
GSM880017,GSE36054,6.33333333333333,,"[0,10)"
GSM880018,GSE36054,1,F,"[0,10)"
GSM880020,GSE36054,13.9166666666667,,"[10,20)"
GSM880021,GSE36054,16.9166666666667,F,"[10,20)"
GSM880022,GSE36054,4.5,F,"[0,10)"
GSM880023,GSE36054,3,,"[0,10)"
GSM880024,GSE36054,2.66666666666667,F,"[0,10)"
GSM880025,GSE36054,4,,"[0,10)"
GSM880026,GSE36054,2.41666666666667,,"[0,10)"
GSM880027,GSE36054,1.5,,"[0,10)"
GSM880028,GSE36054,2.83333333333333,,"[0,10)"
GSM880029,GSE36054,4.08333333333333,,"[0,10)"
GSM880030,GSE36054,15.3333333333333,,"[10,20)"
GSM880031,GSE36054,13.1666666666667,F,"[10,20)"
GSM880032,GSE36054,2.75,,"[0,10)"
GSM880033,GSE36054,1,,"[0,10)"
GSM880034,GSE36054,4.08333333333333,,"[0,10)"
GSM880035,GSE36054,3,,"[0,10)"
GSM880036,GSE36054,4.08333333333333,F,"[0,10)"
GSM880038,GSE36054,3.16666666666667,,"[0,10)"
GSM880039,GSE36054,13.0833333333333,,"[10,20)"
GSM880040,GSE36054,1,,"[0,10)"
GSM880041,GSE36054,2.25,,"[0,10)"
GSM880042,GSE36054,1.33333333333333,,"[0,10)"
GSM880044,GSE36054,1.58333333333333,F,"[0,10)"
GSM880045,GSE36054,2.66666666666667,F,"[0,10)"
GSM880047,GSE36054,2,,"[0,10)"
GSM880049,GSE36054,3.66666666666667,F,"[0,10)"
GSM880050,GSE36054,9.58333333333333,,"[0,10)"
GSM880051,GSE36054,4.83333333333333,F,"[0,10)"
GSM880056,GSE36054,1.08333333333333,F,"[0,10)"
GSM880058,GSE36054,4.08333333333333,,"[0,10)"
GSM880061,GSE36054,2.25,,"[0,10)"
GSM880063,GSE36054,4.08333333333333,F,"[0,10)"
GSM880065,GSE36054,1.25,,"[0,10)"
GSM880066,GSE36054,1.83333333333333,,"[0,10)"
GSM880067,GSE36054,4.33333333333333,F,"[0,10)"
GSM880070,GSE36054,12.3333333333333,F,"[10,20)"
GSM880074,GSE36054,2.08333333333333,F,"[0,10)"
GSM880075,GSE36054,3.16666666666667,,"[0,10)"
GSM880076,GSE36054,1,F,"[0,10)"
GSM880080,GSE36054,11.5833333333333,F,"[10,20)"
GSM880081,GSE36054,3.58333333333333,F,"[0,10)"
GSM880083,GSE36054,1,F,"[0,10)"
GSM880085,GSE36054,5,F,"[0,10)"
GSM880086,GSE36054,3.08333333333333,,"[0,10)"
GSM880087,GSE36054,2.91666666666667,F,"[0,10)"
GSM880092,GSE36054,3,,"[0,10)"
GSM880093,GSE36054,2,F,"[0,10)"
GSM880096,GSE36054,1.33333333333333,F,"[0,10)"
GSM880100,GSE36054,11.25,F,"[10,20)"
GSM880101,GSE36054,12.5833333333333,F,"[10,20)"
GSM880102,GSE36054,2,F,"[0,10)"
GSM880103,GSE36054,4.16666666666667,F,"[0,10)"
GSM880109,GSE36054,5.33333333333333,F,"[0,10)"
GSM880111,GSE36054,1.41666666666667,F,"[0,10)"
GSM880112,GSE36054,1.08333333333333,,"[0,10)"
GSM880116,GSE36054,5.33333333333333,F,"[0,10)"
GSM880117,GSE36054,3.25,F,"[0,10)"
GSM880118,GSE36054,14.6666666666667,,"[10,20)"
GSM880120,GSE36054,2.08333333333333,F,"[0,10)"
GSM880123,GSE36054,6.33333333333333,,"[0,10)"
GSM880124,GSE36054,4.08333333333333,F,"[0,10)"
GSM880128,GSE36054,4.66666666666667,F,"[0,10)"
GSM880129,GSE36054,12.3333333333333,,"[10,20)"
GSM880131,GSE36054,2.08333333333333,F,"[0,10)"
GSM880132,GSE36054,3,,"[0,10)"
GSM880136,GSE36054,5.08333333333333,F,"[0,10)"
GSM880137,GSE36054,2.08333333333333,F,"[0,10)"
GSM880138,GSE36054,4.83333333333333,,"[0,10)"
GSM880139,GSE36054,3.08333333333333,,"[0,10)"
GSM880141,GSE36054,1.58333333333333,,"[0,10)"
GSM880142,GSE36054,13,,"[10,20)"
GSM880143,GSE36054,4,,"[0,10)"
GSM880144,GSE36054,3.08333333333333,,"[0,10)"
GSM880145,GSE36054,2,,"[0,10)"
GSM880146,GSE36054,1.5,,"[0,10)"
GSM880147,GSE36054,13.5833333333333,F,"[10,20)"
GSM880148,GSE36054,3.75,F,"[0,10)"
GSM880149,GSE36054,2.16666666666667,F,"[0,10)"
GSM880150,GSE36054,14.6666666666667,,"[10,20)"
GSM880151,GSE36054,4.16666666666667,,"[0,10)"
GSM880152,GSE36054,3.58333333333333,,"[0,10)"
GSM880153,GSE36054,1.25,,"[0,10)"
GSM880154,GSE36054,12.4166666666667,,"[10,20)"
GSM880155,GSE36054,4,,"[0,10)"
GSM880156,GSE36054,3.08333333333333,,"[0,10)"
GSM880157,GSE36054,2,,"[0,10)"
GSM880159,GSE36054,1.08333333333333,,"[0,10)"
GSM880160,GSE36054,11.4166666666667,F,"[10,20)"
GSM880161,GSE36054,3.08333333333333,F,"[0,10)"
GSM880162,GSE36054,1.91666666666667,F,"[0,10)"
GSM880163,GSE36054,7.25,,"[0,10)"
GSM880164,GSE36054,4.33333333333333,,"[0,10)"
GSM880166,GSE36054,2,,"[0,10)"
GSM880167,GSE36054,1.08333333333333,,"[0,10)"
GSM880168,GSE36054,11,,"[10,20)"
GSM880169,GSE36054,4.08333333333333,,"[0,10)"
GSM880170,GSE36054,3.08333333333333,,"[0,10)"
GSM880171,GSE36054,2.25,,"[0,10)"
GSM880172,GSE36054,1,,"[0,10)"
GSM880173,GSE36054,6.25,F,"[0,10)"
GSM880174,GSE36054,3.91666666666667,F,"[0,10)"
GSM880175,GSE36054,1.08333333333333,F,"[0,10)"
GSM880176,GSE36054,6.25,,"[0,10)"
GSM880177,GSE36054,4.91666666666667,,"[0,10)"
GSM880178,GSE36054,2.16666666666667,,"[0,10)"
GSM880179,GSE36054,1.33333333333333,,"[0,10)"
GSM880180,GSE36054,9,,"[0,10)"
GSM880181,GSE36054,4,,"[0,10)"
GSM880182,GSE36054,2.41666666666667,,"[0,10)"
GSM880184,GSE36054,1.08333333333333,F,"[0,10)"
GSM880185,GSE36054,1.08333333333333,,"[0,10)"
GSM2333901,GSE87571,72,M,"[70,80)"
GSM2333902,GSE87571,55,M,"[50,60)"
GSM2333903,GSE87571,23,M,"[20,30)"
GSM2333904,GSE87571,86,M,"[80,90)"
GSM2333905,GSE87571,74,M,"[70,80)"
GSM2333906,GSE87571,76,F,"[70,80)"
GSM2333907,GSE87571,18,M,"[10,20)"
GSM2333908,GSE87571,38,M,"[30,40)"
GSM2333909,GSE87571,33,F,"[30,40)"
GSM2333910,GSE87571,34,F,"[30,40)"
GSM2333911,GSE87571,86,F,"[80,90)"
GSM2333912,GSE87571,18,F,"[10,20)"
GSM2333913,GSE87571,65,M,"[60,70)"
GSM2333914,GSE87571,55,M,"[50,60)"
GSM2333915,GSE87571,65,F,"[60,70)"
GSM2333916,GSE87571,59,M,"[50,60)"
GSM2333917,GSE87571,80,F,"[80,90)"
GSM2333918,GSE87571,60,M,"[60,70)"
GSM2333919,GSE87571,55,F,"[50,60)"
GSM2333920,GSE87571,63,M,"[60,70)"
GSM2333921,GSE87571,29,M,"[20,30)"
GSM2333922,GSE87571,68,F,"[60,70)"
GSM2333923,GSE87571,22,M,"[20,30)"
GSM2333924,GSE87571,16,F,"[10,20)"
GSM2333925,GSE87571,75,F,"[70,80)"
GSM2333926,GSE87571,16,M,"[10,20)"
GSM2333927,GSE87571,74,F,"[70,80)"
GSM2333928,GSE87571,63,F,"[60,70)"
GSM2333929,GSE87571,38,F,"[30,40)"
GSM2333930,GSE87571,64,F,"[60,70)"
GSM2333931,GSE87571,68,F,"[60,70)"
GSM2333932,GSE87571,45,F,"[40,50)"
GSM2333933,GSE87571,80,M,"[80,90)"
GSM2333934,GSE87571,46,F,"[40,50)"
GSM2333935,GSE87571,82,M,"[80,90)"
GSM2333936,GSE87571,58,F,"[50,60)"
GSM2333937,GSE87571,69,F,"[60,70)"
GSM2333938,GSE87571,23,F,"[20,30)"
GSM2333939,GSE87571,59,F,"[50,60)"
GSM2333940,GSE87571,79,M,"[70,80)"
GSM2333941,GSE87571,66,M,"[60,70)"
GSM2333942,GSE87571,71,F,"[70,80)"
GSM2333943,GSE87571,55,F,"[50,60)"
GSM2333944,GSE87571,62,M,"[60,70)"
GSM2333945,GSE87571,57,F,"[50,60)"
GSM2333946,GSE87571,50,F,"[50,60)"
GSM2333947,GSE87571,48,M,"[40,50)"
GSM2333948,GSE87571,39,M,"[30,40)"
GSM2333949,GSE87571,81,F,"[80,90)"
GSM2333950,GSE87571,81,M,"[80,90)"
GSM2333951,GSE87571,91,F,"[90,100)"
GSM2333952,GSE87571,15,F,"[10,20)"
GSM2333953,GSE87571,57,F,"[50,60)"
GSM2333954,GSE87571,45,F,"[40,50)"
GSM2333955,GSE87571,45,M,"[40,50)"
GSM2333956,GSE87571,28,M,"[20,30)"
GSM2333957,GSE87571,37,F,"[30,40)"
GSM2333958,GSE87571,69,M,"[60,70)"
GSM2333959,GSE87571,25,M,"[20,30)"
GSM2333960,GSE87571,66,F,"[60,70)"
GSM2333961,GSE87571,22,F,"[20,30)"
GSM2333962,GSE87571,23,M,"[20,30)"
GSM2333963,GSE87571,17,M,"[10,20)"
GSM2333964,GSE87571,17,M,"[10,20)"
GSM2333965,GSE87571,21,M,"[20,30)"
GSM2333966,GSE87571,82,M,"[80,90)"
GSM2333967,GSE87571,62,F,"[60,70)"
GSM2333968,GSE87571,68,M,"[60,70)"
GSM2333969,GSE87571,45,M,"[40,50)"
GSM2333970,GSE87571,42,M,"[40,50)"
GSM2333971,GSE87571,68,M,"[60,70)"
GSM2333972,GSE87571,40,F,"[40,50)"
GSM2333973,GSE87571,44,M,"[40,50)"
GSM2333974,GSE87571,22,F,"[20,30)"
GSM2333975,GSE87571,23,M,"[20,30)"
GSM2333976,GSE87571,25,F,"[20,30)"
GSM2333977,GSE87571,45,F,"[40,50)"
GSM2333978,GSE87571,40,M,"[40,50)"
GSM2333979,GSE87571,81,F,"[80,90)"
GSM2333980,GSE87571,32,F,"[30,40)"
GSM2333981,GSE87571,28,F,"[20,30)"
GSM2333982,GSE87571,19,F,"[10,20)"
GSM2333983,GSE87571,16,F,"[10,20)"
GSM2333984,GSE87571,18,F,"[10,20)"
GSM2333985,GSE87571,19,M,"[10,20)"
GSM2333986,GSE87571,18,F,"[10,20)"
GSM2333987,GSE87571,18,M,"[10,20)"
GSM2333988,GSE87571,18,F,"[10,20)"
GSM2333989,GSE87571,18,M,"[10,20)"
GSM2333990,GSE87571,17,F,"[10,20)"
GSM2333991,GSE87571,82,F,"[80,90)"
GSM2333992,GSE87571,35,F,"[30,40)"
GSM2333993,GSE87571,39,F,"[30,40)"
GSM2333994,GSE87571,49,F,"[40,50)"
GSM2333995,GSE87571,45,M,"[40,50)"
GSM2333996,GSE87571,42,F,"[40,50)"
GSM2333997,GSE87571,18,M,"[10,20)"
GSM2333998,GSE87571,32,F,"[30,40)"
GSM2333999,GSE87571,18,M,"[10,20)"
GSM2334000,GSE87571,40,F,"[40,50)"
GSM2334001,GSE87571,43,F,"[40,50)"
GSM2334002,GSE87571,44,F,"[40,50)"
GSM2334003,GSE87571,46,M,"[40,50)"
GSM2334004,GSE87571,79,F,"[70,80)"
GSM2334005,GSE87571,71,M,"[70,80)"
GSM2334006,GSE87571,70,F,"[70,80)"
GSM2334007,GSE87571,68,F,"[60,70)"
GSM2334008,GSE87571,41,M,"[40,50)"
GSM2334009,GSE87571,62,F,"[60,70)"
GSM2334010,GSE87571,47,F,"[40,50)"
GSM2334011,GSE87571,44,M,"[40,50)"
GSM2334012,GSE87571,51,M,"[50,60)"
GSM2334013,GSE87571,53,M,"[50,60)"
GSM2334014,GSE87571,79,M,"[70,80)"
GSM2334016,GSE87571,68,F,"[60,70)"
GSM2334017,GSE87571,50,M,"[50,60)"
GSM2334018,GSE87571,20,M,"[20,30)"
GSM2334019,GSE87571,73,M,"[70,80)"
GSM2334020,GSE87571,52,M,"[50,60)"
GSM2334021,GSE87571,55,F,"[50,60)"
GSM2334022,GSE87571,22,F,"[20,30)"
GSM2334023,GSE87571,27,M,"[20,30)"
GSM2334024,GSE87571,15,F,"[10,20)"
GSM2334025,GSE87571,26,F,"[20,30)"
GSM2334026,GSE87571,47,M,"[40,50)"
GSM2334027,GSE87571,43,F,"[40,50)"
GSM2334028,GSE87571,49,F,"[40,50)"
GSM2334029,GSE87571,61,F,"[60,70)"
GSM2334030,GSE87571,80,M,"[80,90)"
GSM2334031,GSE87571,48,F,"[40,50)"
GSM2334032,GSE87571,74,F,"[70,80)"
GSM2334033,GSE87571,64,F,"[60,70)"
GSM2334034,GSE87571,31,F,"[30,40)"
GSM2334035,GSE87571,17,M,"[10,20)"
GSM2334036,GSE87571,33,M,"[30,40)"
GSM2334037,GSE87571,76,M,"[70,80)"
GSM2334038,GSE87571,48,M,"[40,50)"
GSM2334039,GSE87571,20,M,"[20,30)"
GSM2334040,GSE87571,67,M,"[60,70)"
GSM2334041,GSE87571,55,F,"[50,60)"
GSM2334042,GSE87571,43,M,"[40,50)"
GSM2334043,GSE87571,56,F,"[50,60)"
GSM2334044,GSE87571,63,M,"[60,70)"
GSM2334045,GSE87571,20,F,"[20,30)"
GSM2334046,GSE87571,75,F,"[70,80)"
GSM2334047,GSE87571,65,M,"[60,70)"
GSM2334048,GSE87571,77,M,"[70,80)"
GSM2334049,GSE87571,26,M,"[20,30)"
GSM2334050,GSE87571,69,M,"[60,70)"
GSM2334051,GSE87571,64,M,"[60,70)"
GSM2334052,GSE87571,43,F,"[40,50)"
GSM2334053,GSE87571,39,F,"[30,40)"
GSM2334054,GSE87571,74,M,"[70,80)"
GSM2334055,GSE87571,44,M,"[40,50)"
GSM2334056,GSE87571,47,M,"[40,50)"
GSM2334057,GSE87571,17,F,"[10,20)"
GSM2334058,GSE87571,19,M,"[10,20)"
GSM2334059,GSE87571,15,F,"[10,20)"
GSM2334060,GSE87571,26,M,"[20,30)"
GSM2334061,GSE87571,18,F,"[10,20)"
GSM2334062,GSE87571,17,M,"[10,20)"
GSM2334063,GSE87571,80,M,"[80,90)"
GSM2334064,GSE87571,79,M,"[70,80)"
GSM2334065,GSE87571,71,F,"[70,80)"
GSM2334066,GSE87571,42,F,"[40,50)"
GSM2334067,GSE87571,14,F,"[10,20)"
GSM2334068,GSE87571,53,M,"[50,60)"
GSM2334069,GSE87571,76,F,"[70,80)"
GSM2334070,GSE87571,46,M,"[40,50)"
GSM2334071,GSE87571,27,M,"[20,30)"
GSM2334072,GSE87571,22,F,"[20,30)"
GSM2334073,GSE87571,44,F,"[40,50)"
GSM2334074,GSE87571,40,F,"[40,50)"
GSM2334075,GSE87571,50,F,"[50,60)"
GSM2334076,GSE87571,67,F,"[60,70)"
GSM2334077,GSE87571,49,M,"[40,50)"
GSM2334078,GSE87571,67,F,"[60,70)"
GSM2334079,GSE87571,48,M,"[40,50)"
GSM2334080,GSE87571,39,F,"[30,40)"
GSM2334081,GSE87571,37,M,"[30,40)"
GSM2334082,GSE87571,30,M,"[30,40)"
GSM2334083,GSE87571,39,M,"[30,40)"
GSM2334084,GSE87571,72,F,"[70,80)"
GSM2334085,GSE87571,86,F,"[80,90)"
GSM2334086,GSE87571,59,F,"[50,60)"
GSM2334087,GSE87571,76,M,"[70,80)"
GSM2334088,GSE87571,73,F,"[70,80)"
GSM2334089,GSE87571,65,F,"[60,70)"
GSM2334090,GSE87571,83,F,"[80,90)"
GSM2334091,GSE87571,72,M,"[70,80)"
GSM2334092,GSE87571,66,F,"[60,70)"
GSM2334093,GSE87571,83,M,"[80,90)"
GSM2334094,GSE87571,22,F,"[20,30)"
GSM2334095,GSE87571,84,M,"[80,90)"
GSM2334096,GSE87571,56,F,"[50,60)"
GSM2334097,GSE87571,69,M,"[60,70)"
GSM2334098,GSE87571,31,F,"[30,40)"
GSM2334099,GSE87571,43,F,"[40,50)"
GSM2334100,GSE87571,60,M,"[60,70)"
GSM2334101,GSE87571,81,M,"[80,90)"
GSM2334102,GSE87571,29,F,"[20,30)"
GSM2334103,GSE87571,32,F,"[30,40)"
GSM2334104,GSE87571,29,F,"[20,30)"
GSM2334105,GSE87571,27,M,"[20,30)"
GSM2334106,GSE87571,35,M,"[30,40)"
GSM2334107,GSE87571,17,F,"[10,20)"
GSM2334108,GSE87571,53,M,"[50,60)"
GSM2334109,GSE87571,16,M,"[10,20)"
GSM2334110,GSE87571,34,F,"[30,40)"
GSM2334111,GSE87571,65,F,"[60,70)"
GSM2334112,GSE87571,36,M,"[30,40)"
GSM2334113,GSE87571,34,F,"[30,40)"
GSM2334114,GSE87571,77,M,"[70,80)"
GSM2334115,GSE87571,58,M,"[50,60)"
GSM2334116,GSE87571,41,F,"[40,50)"
GSM2334117,GSE87571,25,F,"[20,30)"
GSM2334118,GSE87571,40,F,"[40,50)"
GSM2334119,GSE87571,50,M,"[50,60)"
GSM2334120,GSE87571,18,M,"[10,20)"
GSM2334121,GSE87571,32,F,"[30,40)"
GSM2334122,GSE87571,69,F,"[60,70)"
GSM2334123,GSE87571,68,F,"[60,70)"
GSM2334124,GSE87571,48,F,"[40,50)"
GSM2334125,GSE87571,80,F,"[80,90)"
GSM2334126,GSE87571,35,M,"[30,40)"
GSM2334127,GSE87571,57,F,"[50,60)"
GSM2334128,GSE87571,59,M,"[50,60)"
GSM2334129,GSE87571,70,F,"[70,80)"
GSM2334130,GSE87571,49,F,"[40,50)"
GSM2334131,GSE87571,22,F,"[20,30)"
GSM2334132,GSE87571,72,F,"[70,80)"
GSM2334133,GSE87571,47,M,"[40,50)"
GSM2334134,GSE87571,32,F,"[30,40)"
GSM2334135,GSE87571,15,M,"[10,20)"
GSM2334136,GSE87571,31,F,"[30,40)"
GSM2334137,GSE87571,27,M,"[20,30)"
GSM2334138,GSE87571,19,M,"[10,20)"
GSM2334139,GSE87571,76,M,"[70,80)"
GSM2334140,GSE87571,59,M,"[50,60)"
GSM2334141,GSE87571,48,F,"[40,50)"
GSM2334142,GSE87571,71,F,"[70,80)"
GSM2334143,GSE87571,18,M,"[10,20)"
GSM2334144,GSE87571,48,M,"[40,50)"
GSM2334145,GSE87571,17,M,"[10,20)"
GSM2334146,GSE87571,53,F,"[50,60)"
GSM2334147,GSE87571,17,F,"[10,20)"
GSM2334148,GSE87571,17,F,"[10,20)"
GSM2334149,GSE87571,15,F,"[10,20)"
GSM2334150,GSE87571,17,F,"[10,20)"
GSM2334151,GSE87571,19,M,"[10,20)"
GSM2334152,GSE87571,15,F,"[10,20)"
GSM2334153,GSE87571,15,F,"[10,20)"
GSM2334154,GSE87571,43,M,"[40,50)"
GSM2334155,GSE87571,38,M,"[30,40)"
GSM2334156,GSE87571,17,F,"[10,20)"
GSM2334157,GSE87571,23,M,"[20,30)"
GSM2334158,GSE87571,22,F,"[20,30)"
GSM2334159,GSE87571,46,M,"[40,50)"
GSM2334160,GSE87571,24,M,"[20,30)"
GSM2334161,GSE87571,71,F,"[70,80)"
GSM2334162,GSE87571,66,F,"[60,70)"
GSM2334163,GSE87571,77,M,"[70,80)"
GSM2334164,GSE87571,70,M,"[70,80)"
GSM2334165,GSE87571,45,F,"[40,50)"
GSM2334166,GSE87571,65,M,"[60,70)"
GSM2334167,GSE87571,19,F,"[10,20)"
GSM2334168,GSE87571,45,M,"[40,50)"
GSM2334169,GSE87571,41,F,"[40,50)"
GSM2334170,GSE87571,67,M,"[60,70)"
GSM2334171,GSE87571,48,M,"[40,50)"
GSM2334172,GSE87571,49,F,"[40,50)"
GSM2334173,GSE87571,24,F,"[20,30)"
GSM2334174,GSE87571,43,M,"[40,50)"
GSM2334175,GSE87571,21,F,"[20,30)"
GSM2334176,GSE87571,17,F,"[10,20)"
GSM2334177,GSE87571,50,M,"[50,60)"
GSM2334178,GSE87571,15,M,"[10,20)"
GSM2334179,GSE87571,62,M,"[60,70)"
GSM2334180,GSE87571,28,M,"[20,30)"
GSM2334181,GSE87571,16,F,"[10,20)"
GSM2334182,GSE87571,35,F,"[30,40)"
GSM2334183,GSE87571,50,F,"[50,60)"
GSM2334184,GSE87571,63,M,"[60,70)"
GSM2334185,GSE87571,49,M,"[40,50)"
GSM2334186,GSE87571,34,F,"[30,40)"
GSM2334187,GSE87571,47,M,"[40,50)"
GSM2334188,GSE87571,58,F,"[50,60)"
GSM2334189,GSE87571,71,M,"[70,80)"
GSM2334190,GSE87571,23,F,"[20,30)"
GSM2334191,GSE87571,21,M,"[20,30)"
GSM2334192,GSE87571,17,M,"[10,20)"
GSM2334193,GSE87571,71,M,"[70,80)"
GSM2334194,GSE87571,24,M,"[20,30)"
GSM2334195,GSE87571,29,M,"[20,30)"
GSM2334196,GSE87571,39,F,"[30,40)"
GSM2334197,GSE87571,16,F,"[10,20)"
GSM2334198,GSE87571,52,F,"[50,60)"
GSM2334199,GSE87571,27,F,"[20,30)"
GSM2334200,GSE87571,19,F,"[10,20)"
GSM2334201,GSE87571,33,F,"[30,40)"
GSM2334202,GSE87571,61,F,"[60,70)"
GSM2334203,GSE87571,47,F,"[40,50)"
GSM2334204,GSE87571,19,M,"[10,20)"
GSM2334205,GSE87571,51,M,"[50,60)"
GSM2334206,GSE87571,31,F,"[30,40)"
GSM2334207,GSE87571,21,F,"[20,30)"
GSM2334208,GSE87571,20,M,"[20,30)"
GSM2334209,GSE87571,19,F,"[10,20)"
GSM2334210,GSE87571,20,F,"[20,30)"
GSM2334211,GSE87571,44,F,"[40,50)"
GSM2334212,GSE87571,16,M,"[10,20)"
GSM2334214,GSE87571,61,M,"[60,70)"
GSM2334215,GSE87571,41,F,"[40,50)"
GSM2334216,GSE87571,19,F,"[10,20)"
GSM2334218,GSE87571,48,M,"[40,50)"
GSM2334220,GSE87571,40,M,"[40,50)"
GSM2334221,GSE87571,51,M,"[50,60)"
GSM2334222,GSE87571,15,M,"[10,20)"
GSM2334223,GSE87571,78,M,"[70,80)"
GSM2334224,GSE87571,72,M,"[70,80)"
GSM2334225,GSE87571,61,F,"[60,70)"
GSM2334226,GSE87571,33,M,"[30,40)"
GSM2334227,GSE87571,46,M,"[40,50)"
GSM2334228,GSE87571,81,F,"[80,90)"
GSM2334229,GSE87571,69,F,"[60,70)"
GSM2334230,GSE87571,71,M,"[70,80)"
GSM2334231,GSE87571,77,M,"[70,80)"
GSM2334232,GSE87571,54,M,"[50,60)"
GSM2334233,GSE87571,64,F,"[60,70)"
GSM2334234,GSE87571,25,M,"[20,30)"
GSM2334235,GSE87571,41,M,"[40,50)"
GSM2334236,GSE87571,37,F,"[30,40)"
GSM2334237,GSE87571,26,M,"[20,30)"
GSM2334238,GSE87571,61,M,"[60,70)"
GSM2334239,GSE87571,67,F,"[60,70)"
GSM2334240,GSE87571,37,M,"[30,40)"
GSM2334241,GSE87571,36,M,"[30,40)"
GSM2334242,GSE87571,49,M,"[40,50)"
GSM2334243,GSE87571,59,F,"[50,60)"
GSM2334244,GSE87571,50,F,"[50,60)"
GSM2334245,GSE87571,34,F,"[30,40)"
GSM2334246,GSE87571,51,M,"[50,60)"
GSM2334247,GSE87571,25,F,"[20,30)"
GSM2334248,GSE87571,79,M,"[70,80)"
GSM2334249,GSE87571,31,F,"[30,40)"
GSM2334250,GSE87571,40,M,"[40,50)"
GSM2334251,GSE87571,29,F,"[20,30)"
GSM2334252,GSE87571,63,M,"[60,70)"
GSM2334253,GSE87571,45,F,"[40,50)"
GSM2334254,GSE87571,49,M,"[40,50)"
GSM2334255,GSE87571,42,M,"[40,50)"
GSM2334256,GSE87571,47,F,"[40,50)"
GSM2334257,GSE87571,45,M,"[40,50)"
GSM2334258,GSE87571,74,F,"[70,80)"
GSM2334259,GSE87571,72,F,"[70,80)"
GSM2334260,GSE87571,39,F,"[30,40)"
