gsm,gse,Age,Sex,AgeBin
GSM2334261,GSE87571,70,M,"[70,80)"
GSM2334262,GSE87571,15,M,"[10,20)"
GSM2334263,GSE87571,62,F,"[60,70)"
GSM2334264,GSE87571,53,M,"[50,60)"
GSM2334265,GSE87571,31,F,"[30,40)"
GSM2334266,GSE87571,81,M,"[80,90)"
GSM2334267,GSE87571,44,F,"[40,50)"
GSM2334268,GSE87571,69,M,"[60,70)"
GSM2334269,GSE87571,36,M,"[30,40)"
GSM2334270,GSE87571,53,F,"[50,60)"
GSM2334271,GSE87571,15,M,"[10,20)"
GSM2334272,GSE87571,55,F,"[50,60)"
GSM2334273,GSE87571,55,M,"[50,60)"
GSM2334274,GSE87571,15,F,"[10,20)"
GSM2334275,GSE87571,41,M,"[40,50)"
GSM2334276,GSE87571,79,M,"[70,80)"
GSM2334277,GSE87571,50,F,"[50,60)"
GSM2334278,GSE87571,75,M,"[70,80)"
GSM2334279,GSE87571,45,F,"[40,50)"
GSM2334280,GSE87571,73,F,"[70,80)"
GSM2334281,GSE87571,75,F,"[70,80)"
GSM2334282,GSE87571,18,F,"[10,20)"
GSM2334283,GSE87571,74,M,"[70,80)"
GSM2334284,GSE87571,65,F,"[60,70)"
GSM2334285,GSE87571,39,F,"[30,40)"
GSM2334286,GSE87571,47,M,"[40,50)"
GSM2334287,GSE87571,57,M,"[50,60)"
GSM2334288,GSE87571,62,F,"[60,70)"
GSM2334289,GSE87571,69,F,"[60,70)"
GSM2334290,GSE87571,70,M,"[70,80)"
GSM2334291,GSE87571,21,F,"[20,30)"
GSM2334292,GSE87571,63,M,"[60,70)"
GSM2334293,GSE87571,17,F,"[10,20)"
GSM2334294,GSE87571,39,M,"[30,40)"
GSM2334295,GSE87571,56,F,"[50,60)"
GSM2334296,GSE87571,75,M,"[70,80)"
GSM2334297,GSE87571,68,F,"[60,70)"
GSM2334298,GSE87571,38,F,"[30,40)"
GSM2334299,GSE87571,53,M,"[50,60)"
GSM2334300,GSE87571,36,M,"[30,40)"
GSM2334301,GSE87571,70,M,"[70,80)"
GSM2334302,GSE87571,67,M,"[60,70)"
GSM2334303,GSE87571,63,M,"[60,70)"
GSM2334304,GSE87571,47,F,"[40,50)"
GSM2334305,GSE87571,44,M,"[40,50)"
GSM2334306,GSE87571,16,M,"[10,20)"
GSM2334307,GSE87571,80,F,"[80,90)"
GSM2334308,GSE87571,69,F,"[60,70)"
GSM2334309,GSE87571,22,F,"[20,30)"
GSM2334310,GSE87571,19,F,"[10,20)"
GSM2334311,GSE87571,76,F,"[70,80)"
GSM2334312,GSE87571,38,F,"[30,40)"
GSM2334313,GSE87571,54,F,"[50,60)"
GSM2334314,GSE87571,70,F,"[70,80)"
GSM2334315,GSE87571,44,F,"[40,50)"
GSM2334316,GSE87571,16,M,"[10,20)"
GSM2334317,GSE87571,40,M,"[40,50)"
GSM2334318,GSE87571,71,F,"[70,80)"
GSM2334319,GSE87571,67,M,"[60,70)"
GSM2334320,GSE87571,48,F,"[40,50)"
GSM2334321,GSE87571,19,F,"[10,20)"
GSM2334322,GSE87571,18,F,"[10,20)"
GSM2334323,GSE87571,83,F,"[80,90)"
GSM2334324,GSE87571,36,F,"[30,40)"
GSM2334325,GSE87571,16,F,"[10,20)"
GSM2334326,GSE87571,17,M,"[10,20)"
GSM2334327,GSE87571,28,F,"[20,30)"
GSM2334328,GSE87571,23,F,"[20,30)"
GSM2334329,GSE87571,33,F,"[30,40)"
GSM2334330,GSE87571,44,F,"[40,50)"
GSM2334331,GSE87571,40,M,"[40,50)"
GSM2334332,GSE87571,17,M,"[10,20)"
GSM2334333,GSE87571,68,M,"[60,70)"
GSM2334334,GSE87571,82,M,"[80,90)"
GSM2334335,GSE87571,69,M,"[60,70)"
GSM2334336,GSE87571,66,F,"[60,70)"
GSM2334337,GSE87571,42,M,"[40,50)"
GSM2334338,GSE87571,32,F,"[30,40)"
GSM2334339,GSE87571,34,F,"[30,40)"
GSM2334340,GSE87571,46,M,"[40,50)"
GSM2334341,GSE87571,57,F,"[50,60)"
GSM2334343,GSE87571,56,F,"[50,60)"
GSM2334344,GSE87571,51,F,"[50,60)"
GSM2334345,GSE87571,69,M,"[60,70)"
GSM2334346,GSE87571,51,F,"[50,60)"
GSM2334347,GSE87571,61,F,"[60,70)"
GSM2334348,GSE87571,53,M,"[50,60)"
GSM2334349,GSE87571,15,M,"[10,20)"
GSM2334350,GSE87571,36,F,"[30,40)"
GSM2334351,GSE87571,50,M,"[50,60)"
GSM2334352,GSE87571,67,M,"[60,70)"
GSM2334353,GSE87571,50,F,"[50,60)"
GSM2334354,GSE87571,16,M,"[10,20)"
GSM2334355,GSE87571,59,F,"[50,60)"
GSM2334356,GSE87571,21,M,"[20,30)"
GSM2334357,GSE87571,25,M,"[20,30)"
GSM2334358,GSE87571,19,M,"[10,20)"
GSM2334359,GSE87571,60,M,"[60,70)"
GSM2334360,GSE87571,48,F,"[40,50)"
GSM2334361,GSE87571,60,F,"[60,70)"
GSM2334362,GSE87571,15,F,"[10,20)"
GSM2334363,GSE87571,33,F,"[30,40)"
GSM2334364,GSE87571,22,F,"[20,30)"
GSM2334365,GSE87571,54,M,"[50,60)"
GSM2334366,GSE87571,94,F,"[90,100)"
GSM2334367,GSE87571,54,M,"[50,60)"
GSM2334368,GSE87571,25,M,"[20,30)"
GSM2334369,GSE87571,48,M,"[40,50)"
GSM2334370,GSE87571,21,F,"[20,30)"
GSM2334371,GSE87571,62,F,"[60,70)"
GSM2334372,GSE87571,21,F,"[20,30)"
GSM2334373,GSE87571,72,M,"[70,80)"
GSM2334374,GSE87571,48,M,"[40,50)"
GSM2334375,GSE87571,46,F,"[40,50)"
GSM2334376,GSE87571,21,F,"[20,30)"
GSM2334377,GSE87571,81,F,"[80,90)"
GSM2334378,GSE87571,69,M,"[60,70)"
GSM2334379,GSE87571,47,F,"[40,50)"
GSM2334380,GSE87571,85,F,"[80,90)"
GSM2334381,GSE87571,48,M,"[40,50)"
GSM2334382,GSE87571,42,F,"[40,50)"
GSM2334383,GSE87571,34,M,"[30,40)"
GSM2334384,GSE87571,50,F,"[50,60)"
GSM2334385,GSE87571,53,F,"[50,60)"
GSM2334386,GSE87571,41,F,"[40,50)"
GSM2334387,GSE87571,38,F,"[30,40)"
GSM2334388,GSE87571,15,M,"[10,20)"
GSM2334389,GSE87571,77,M,"[70,80)"
GSM2334390,GSE87571,44,F,"[40,50)"
GSM2334391,GSE87571,65,M,"[60,70)"
GSM2334392,GSE87571,33,F,"[30,40)"
GSM2334393,GSE87571,71,M,"[70,80)"
GSM2334394,GSE87571,32,M,"[30,40)"
GSM2334395,GSE87571,58,F,"[50,60)"
GSM2334396,GSE87571,56,F,"[50,60)"
GSM2334397,GSE87571,19,F,"[10,20)"
GSM2334398,GSE87571,23,F,"[20,30)"
GSM2334399,GSE87571,29,F,"[20,30)"
GSM2334400,GSE87571,65,M,"[60,70)"
GSM2334401,GSE87571,36,F,"[30,40)"
GSM2334402,GSE87571,60,F,"[60,70)"
GSM2334403,GSE87571,42,M,"[40,50)"
GSM2334404,GSE87571,70,F,"[70,80)"
GSM2334405,GSE87571,69,F,"[60,70)"
GSM2334406,GSE87571,81,M,"[80,90)"
GSM2334407,GSE87571,48,M,"[40,50)"
GSM2334408,GSE87571,31,M,"[30,40)"
GSM2334409,GSE87571,80,M,"[80,90)"
GSM2334410,GSE87571,56,M,"[50,60)"
GSM2334411,GSE87571,47,M,"[40,50)"
GSM2334412,GSE87571,32,F,"[30,40)"
GSM2334413,GSE87571,16,M,"[10,20)"
GSM2334414,GSE87571,23,F,"[20,30)"
GSM2334415,GSE87571,52,M,"[50,60)"
GSM2334416,GSE87571,74,F,"[70,80)"
GSM2334417,GSE87571,51,F,"[50,60)"
GSM2334418,GSE87571,46,M,"[40,50)"
GSM2334419,GSE87571,35,M,"[30,40)"
GSM2334420,GSE87571,42,M,"[40,50)"
GSM2334421,GSE87571,20,M,"[20,30)"
GSM2334422,GSE87571,35,F,"[30,40)"
GSM2334423,GSE87571,33,F,"[30,40)"
GSM2334424,GSE87571,51,M,"[50,60)"
GSM2334425,GSE87571,49,M,"[40,50)"
GSM2334426,GSE87571,38,M,"[30,40)"
GSM2334427,GSE87571,27,M,"[20,30)"
GSM2334428,GSE87571,17,M,"[10,20)"
GSM2334429,GSE87571,23,F,"[20,30)"
GSM2334430,GSE87571,81,F,"[80,90)"
GSM2334431,GSE87571,29,M,"[20,30)"
GSM2334432,GSE87571,49,F,"[40,50)"
GSM2334433,GSE87571,40,M,"[40,50)"
GSM2334434,GSE87571,39,F,"[30,40)"
GSM2334435,GSE87571,57,M,"[50,60)"
GSM2334436,GSE87571,17,M,"[10,20)"
GSM2334437,GSE87571,39,M,"[30,40)"
GSM2334438,GSE87571,66,F,"[60,70)"
GSM2334439,GSE87571,56,M,"[50,60)"
GSM2334440,GSE87571,72,F,"[70,80)"
GSM2334441,GSE87571,46,F,"[40,50)"
GSM2334442,GSE87571,71,F,"[70,80)"
GSM2334443,GSE87571,53,M,"[50,60)"
GSM2334444,GSE87571,25,M,"[20,30)"
GSM2334445,GSE87571,16,F,"[10,20)"
GSM2334446,GSE87571,20,M,"[20,30)"
GSM2334447,GSE87571,21,F,"[20,30)"
GSM2334448,GSE87571,74,F,"[70,80)"
GSM2334449,GSE87571,56,M,"[50,60)"
GSM2334450,GSE87571,23,F,"[20,30)"
GSM2334451,GSE87571,36,F,"[30,40)"
GSM2334452,GSE87571,23,F,"[20,30)"
GSM2334453,GSE87571,75,M,"[70,80)"
GSM2334454,GSE87571,45,F,"[40,50)"
GSM2334455,GSE87571,80,M,"[80,90)"
GSM2334456,GSE87571,17,M,"[10,20)"
GSM2334457,GSE87571,71,F,"[70,80)"
GSM2334458,GSE87571,49,M,"[40,50)"
GSM2334459,GSE87571,42,F,"[40,50)"
GSM2334460,GSE87571,17,M,"[10,20)"
GSM2334461,GSE87571,73,F,"[70,80)"
GSM2334462,GSE87571,40,M,"[40,50)"
GSM2334463,GSE87571,22,M,"[20,30)"
GSM2334464,GSE87571,57,M,"[50,60)"
GSM2334465,GSE87571,19,F,"[10,20)"
GSM2334466,GSE87571,62,F,"[60,70)"
GSM2334467,GSE87571,32,M,"[30,40)"
GSM2334468,GSE87571,16,F,"[10,20)"
GSM2334469,GSE87571,40,M,"[40,50)"
GSM2334470,GSE87571,59,M,"[50,60)"
GSM2334471,GSE87571,47,F,"[40,50)"
GSM2334472,GSE87571,39,F,"[30,40)"
GSM2334473,GSE87571,46,F,"[40,50)"
GSM2334474,GSE87571,68,M,"[60,70)"
GSM2334475,GSE87571,16,F,"[10,20)"
GSM2334476,GSE87571,21,F,"[20,30)"
GSM2334477,GSE87571,40,F,"[40,50)"
GSM2334478,GSE87571,70,F,"[70,80)"
GSM2334479,GSE87571,55,M,"[50,60)"
GSM2334480,GSE87571,67,M,"[60,70)"
GSM2334481,GSE87571,45,M,"[40,50)"
GSM2334482,GSE87571,54,M,"[50,60)"
GSM2334483,GSE87571,64,M,"[60,70)"
GSM2334484,GSE87571,16,F,"[10,20)"
GSM2334485,GSE87571,51,F,"[50,60)"
GSM2334486,GSE87571,35,F,"[30,40)"
GSM2334487,GSE87571,23,F,"[20,30)"
GSM2334488,GSE87571,78,F,"[70,80)"
GSM2334489,GSE87571,37,F,"[30,40)"
GSM2334490,GSE87571,16,M,"[10,20)"
GSM2334491,GSE87571,44,M,"[40,50)"
GSM2334492,GSE87571,61,F,"[60,70)"
GSM2334493,GSE87571,37,F,"[30,40)"
GSM2334494,GSE87571,19,M,"[10,20)"
GSM2334495,GSE87571,38,M,"[30,40)"
GSM2334496,GSE87571,71,F,"[70,80)"
GSM2334497,GSE87571,15,F,"[10,20)"
GSM2334498,GSE87571,41,F,"[40,50)"
GSM2334499,GSE87571,70,M,"[70,80)"
GSM2334500,GSE87571,18,F,"[10,20)"
GSM2334501,GSE87571,78,M,"[70,80)"
GSM2334502,GSE87571,61,M,"[60,70)"
GSM2334503,GSE87571,80,F,"[80,90)"
GSM2334504,GSE87571,38,F,"[30,40)"
GSM2334505,GSE87571,43,M,"[40,50)"
GSM2334506,GSE87571,66,F,"[60,70)"
GSM2334507,GSE87571,74,F,"[70,80)"
GSM2334508,GSE87571,80,F,"[80,90)"
GSM2334509,GSE87571,18,F,"[10,20)"
GSM2334510,GSE87571,84,M,"[80,90)"
GSM2334511,GSE87571,58,F,"[50,60)"
GSM2334512,GSE87571,50,F,"[50,60)"
GSM2334513,GSE87571,20,M,"[20,30)"
GSM2334514,GSE87571,76,F,"[70,80)"
GSM2334515,GSE87571,74,F,"[70,80)"
GSM2334516,GSE87571,83,M,"[80,90)"
GSM2334517,GSE87571,72,M,"[70,80)"
GSM2334518,GSE87571,24,M,"[20,30)"
GSM2334519,GSE87571,87,M,"[80,90)"
GSM2334520,GSE87571,81,F,"[80,90)"
GSM2334521,GSE87571,40,F,"[40,50)"
GSM2334522,GSE87571,34,M,"[30,40)"
GSM2334523,GSE87571,61,M,"[60,70)"
GSM2334524,GSE87571,18,F,"[10,20)"
GSM2334525,GSE87571,58,M,"[50,60)"
GSM2334526,GSE87571,23,F,"[20,30)"
GSM2334527,GSE87571,33,M,"[30,40)"
GSM2334528,GSE87571,30,F,"[30,40)"
GSM2334529,GSE87571,63,F,"[60,70)"
GSM2334530,GSE87571,88,F,"[80,90)"
GSM2334531,GSE87571,22,M,"[20,30)"
GSM2334532,GSE87571,15,M,"[10,20)"
GSM2334533,GSE87571,53,F,"[50,60)"
GSM2334534,GSE87571,45,F,"[40,50)"
GSM2334535,GSE87571,54,F,"[50,60)"
GSM2334536,GSE87571,63,F,"[60,70)"
GSM2334537,GSE87571,54,M,"[50,60)"
GSM2334538,GSE87571,70,M,"[70,80)"
GSM2334539,GSE87571,33,F,"[30,40)"
GSM2334540,GSE87571,79,M,"[70,80)"
GSM2334541,GSE87571,54,M,"[50,60)"
GSM2334542,GSE87571,57,F,"[50,60)"
GSM2334543,GSE87571,83,M,"[80,90)"
GSM2334544,GSE87571,73,F,"[70,80)"
GSM2334545,GSE87571,58,M,"[50,60)"
GSM2334546,GSE87571,80,F,"[80,90)"
GSM2334547,GSE87571,85,M,"[80,90)"
GSM2334548,GSE87571,45,F,"[40,50)"
GSM2334549,GSE87571,15,M,"[10,20)"
GSM2334550,GSE87571,43,F,"[40,50)"
GSM2334551,GSE87571,45,F,"[40,50)"
GSM2334552,GSE87571,45,F,"[40,50)"
GSM2334553,GSE87571,26,F,"[20,30)"
GSM2334554,GSE87571,48,M,"[40,50)"
GSM2334555,GSE87571,49,F,"[40,50)"
GSM2334556,GSE87571,22,F,"[20,30)"
GSM2334557,GSE87571,18,M,"[10,20)"
GSM2334558,GSE87571,33,M,"[30,40)"
GSM2334559,GSE87571,49,F,"[40,50)"
GSM2334560,GSE87571,31,M,"[30,40)"
GSM2334561,GSE87571,55,F,"[50,60)"
GSM2334562,GSE87571,75,M,"[70,80)"
GSM2334563,GSE87571,42,M,"[40,50)"
GSM2334564,GSE87571,49,F,"[40,50)"
GSM2334565,GSE87571,65,M,"[60,70)"
GSM2334566,GSE87571,53,F,"[50,60)"
GSM2334567,GSE87571,60,F,"[60,70)"
GSM2334568,GSE87571,70,F,"[70,80)"
GSM2334569,GSE87571,16,F,"[10,20)"
GSM2334570,GSE87571,71,F,"[70,80)"
GSM2334571,GSE87571,66,F,"[60,70)"
GSM2334572,GSE87571,20,M,"[20,30)"
GSM2334573,GSE87571,59,F,"[50,60)"
GSM2334574,GSE87571,91,F,"[90,100)"
GSM2334575,GSE87571,80,M,"[80,90)"
GSM2334576,GSE87571,18,F,"[10,20)"
GSM2334577,GSE87571,21,F,"[20,30)"
GSM2334578,GSE87571,16,M,"[10,20)"
GSM2334579,GSE87571,45,M,"[40,50)"
GSM2334580,GSE87571,44,M,"[40,50)"
GSM2334581,GSE87571,82,F,"[80,90)"
GSM2334582,GSE87571,75,F,"[70,80)"
GSM2334583,GSE87571,27,F,"[20,30)"
GSM2334584,GSE87571,21,F,"[20,30)"
GSM2334585,GSE87571,31,M,"[30,40)"
GSM2334586,GSE87571,70,F,"[70,80)"
GSM2334587,GSE87571,48,F,"[40,50)"
GSM2334588,GSE87571,87,F,"[80,90)"
GSM2334589,GSE87571,21,M,"[20,30)"
GSM2334590,GSE87571,77,M,"[70,80)"
GSM2334591,GSE87571,15,F,"[10,20)"
GSM2334592,GSE87571,77,M,"[70,80)"
GSM2334593,GSE87571,81,F,"[80,90)"
GSM2334594,GSE87571,74,M,"[70,80)"
GSM2334595,GSE87571,68,F,"[60,70)"
GSM2334596,GSE87571,73,F,"[70,80)"
GSM2334597,GSE87571,16,F,"[10,20)"
GSM2334598,GSE87571,70,F,"[70,80)"
GSM2334599,GSE87571,42,M,"[40,50)"
GSM2334600,GSE87571,72,F,"[70,80)"
GSM2334601,GSE87571,75,F,"[70,80)"
GSM2334602,GSE87571,38,F,"[30,40)"
GSM2334603,GSE87571,44,M,"[40,50)"
GSM2334604,GSE87571,17,M,"[10,20)"
GSM2334605,GSE87571,65,M,"[60,70)"
GSM2334606,GSE87571,64,M,"[60,70)"
GSM2334607,GSE87571,56,M,"[50,60)"
GSM2334608,GSE87571,44,F,"[40,50)"
GSM2334609,GSE87571,63,F,"[60,70)"
GSM2334610,GSE87571,53,F,"[50,60)"
GSM2334611,GSE87571,15,F,"[10,20)"
GSM2334612,GSE87571,77,F,"[70,80)"
GSM2334613,GSE87571,84,M,"[80,90)"
GSM2334614,GSE87571,73,F,"[70,80)"
GSM2334615,GSE87571,38,F,"[30,40)"
GSM2334616,GSE87571,51,F,"[50,60)"
GSM2334617,GSE87571,45,F,"[40,50)"
GSM2334618,GSE87571,59,M,"[50,60)"
GSM2334620,GSE87571,86,F,"[80,90)"
GSM2334621,GSE87571,62,M,"[60,70)"
GSM2334622,GSE87571,80,M,"[80,90)"
GSM2334623,GSE87571,56,M,"[50,60)"
GSM2334624,GSE87571,25,F,"[20,30)"
GSM2334625,GSE87571,16,M,"[10,20)"
GSM2334626,GSE87571,16,M,"[10,20)"
GSM2334627,GSE87571,53,M,"[50,60)"
GSM2334628,GSE87571,74,F,"[70,80)"
GSM2334629,GSE87571,52,M,"[50,60)"
GSM2334630,GSE87571,70,M,"[70,80)"
GSM2334631,GSE87571,72,M,"[70,80)"
GSM2334632,GSE87571,54,M,"[50,60)"
GSM2334633,GSE87571,52,F,"[50,60)"
GSM2334634,GSE87571,45,F,"[40,50)"
GSM2334635,GSE87571,68,M,"[60,70)"
GSM989827,GSE40279,67,F,"[60,70)"
GSM989828,GSE40279,89,F,"[80,90)"
GSM989829,GSE40279,66,F,"[60,70)"
GSM989830,GSE40279,64,F,"[60,70)"
GSM989831,GSE40279,62,F,"[60,70)"
GSM989832,GSE40279,87,F,"[80,90)"
GSM989833,GSE40279,73,M,"[70,80)"
GSM989834,GSE40279,75,F,"[70,80)"
GSM989835,GSE40279,73,F,"[70,80)"
GSM989836,GSE40279,83,F,"[80,90)"
GSM989837,GSE40279,82,M,"[80,90)"
GSM989838,GSE40279,48,M,"[40,50)"
GSM989839,GSE40279,77,F,"[70,80)"
GSM989840,GSE40279,54,F,"[50,60)"
GSM989841,GSE40279,63,F,"[60,70)"
GSM989842,GSE40279,71,M,"[70,80)"
GSM989843,GSE40279,68,M,"[60,70)"
GSM989844,GSE40279,80,M,"[80,90)"
GSM989845,GSE40279,92,F,"[90,100)"
GSM989846,GSE40279,60,F,"[60,70)"
GSM989847,GSE40279,79,F,"[70,80)"
GSM989848,GSE40279,68,M,"[60,70)"
GSM989849,GSE40279,93,M,"[90,100)"
GSM989850,GSE40279,84,F,"[80,90)"
GSM989851,GSE40279,74,F,"[70,80)"
GSM989852,GSE40279,74,F,"[70,80)"
GSM989853,GSE40279,76,M,"[70,80)"
GSM989854,GSE40279,56,M,"[50,60)"
GSM989855,GSE40279,72,M,"[70,80)"
GSM989856,GSE40279,75,F,"[70,80)"
GSM989857,GSE40279,79,F,"[70,80)"
GSM989858,GSE40279,73,M,"[70,80)"
GSM989859,GSE40279,82,F,"[80,90)"
GSM989860,GSE40279,74,M,"[70,80)"
GSM989861,GSE40279,79,F,"[70,80)"
GSM989862,GSE40279,54,F,"[50,60)"
GSM989863,GSE40279,101,F,"[100,110)"
GSM989864,GSE40279,79,F,"[70,80)"
GSM989865,GSE40279,84,F,"[80,90)"
GSM989866,GSE40279,85,F,"[80,90)"
GSM989867,GSE40279,87,M,"[80,90)"
GSM989868,GSE40279,74,M,"[70,80)"
GSM989869,GSE40279,77,F,"[70,80)"
GSM989870,GSE40279,73,F,"[70,80)"
GSM989871,GSE40279,87,M,"[80,90)"
GSM989872,GSE40279,85,F,"[80,90)"
GSM989873,GSE40279,88,M,"[80,90)"
GSM989874,GSE40279,66,M,"[60,70)"
GSM989875,GSE40279,78,F,"[70,80)"
GSM989876,GSE40279,53,M,"[50,60)"
GSM989877,GSE40279,76,F,"[70,80)"
GSM989878,GSE40279,67,F,"[60,70)"
GSM989879,GSE40279,73,F,"[70,80)"
GSM989880,GSE40279,54,M,"[50,60)"
GSM989881,GSE40279,73,F,"[70,80)"
GSM989882,GSE40279,96,M,"[90,100)"
GSM989883,GSE40279,57,F,"[50,60)"
GSM989884,GSE40279,76,F,"[70,80)"
GSM989885,GSE40279,47,F,"[40,50)"
GSM989886,GSE40279,54,M,"[50,60)"
GSM989887,GSE40279,73,F,"[70,80)"
GSM989888,GSE40279,84,F,"[80,90)"
GSM989889,GSE40279,62,M,"[60,70)"
GSM989890,GSE40279,89,F,"[80,90)"
GSM989891,GSE40279,68,M,"[60,70)"
GSM989892,GSE40279,62,F,"[60,70)"
GSM989893,GSE40279,79,F,"[70,80)"
GSM989894,GSE40279,72,M,"[70,80)"
GSM989895,GSE40279,69,F,"[60,70)"
GSM989896,GSE40279,55,M,"[50,60)"
GSM989897,GSE40279,73,F,"[70,80)"
GSM989898,GSE40279,79,F,"[70,80)"
GSM989899,GSE40279,72,M,"[70,80)"
GSM989900,GSE40279,89,M,"[80,90)"
GSM989901,GSE40279,79,M,"[70,80)"
GSM989902,GSE40279,85,M,"[80,90)"
GSM989903,GSE40279,68,F,"[60,70)"
GSM989904,GSE40279,89,M,"[80,90)"
GSM989905,GSE40279,73,F,"[70,80)"
GSM989906,GSE40279,63,F,"[60,70)"
GSM989907,GSE40279,78,F,"[70,80)"
GSM989908,GSE40279,65,F,"[60,70)"
GSM989909,GSE40279,65,F,"[60,70)"
GSM989910,GSE40279,89,M,"[80,90)"
GSM989911,GSE40279,85,M,"[80,90)"
GSM989912,GSE40279,66,M,"[60,70)"
GSM989913,GSE40279,76,M,"[70,80)"
GSM989914,GSE40279,74,M,"[70,80)"
GSM989915,GSE40279,84,F,"[80,90)"
GSM989916,GSE40279,71,F,"[70,80)"
GSM989917,GSE40279,49,F,"[40,50)"
GSM989918,GSE40279,69,M,"[60,70)"
GSM989919,GSE40279,63,M,"[60,70)"
GSM989920,GSE40279,66,M,"[60,70)"
GSM989921,GSE40279,85,M,"[80,90)"
GSM989922,GSE40279,76,M,"[70,80)"
GSM989923,GSE40279,84,M,"[80,90)"
GSM989924,GSE40279,59,M,"[50,60)"
GSM989925,GSE40279,70,F,"[70,80)"
GSM989926,GSE40279,65,M,"[60,70)"
GSM989927,GSE40279,68,M,"[60,70)"
GSM989928,GSE40279,84,F,"[80,90)"
GSM989929,GSE40279,75,M,"[70,80)"
GSM989930,GSE40279,51,M,"[50,60)"
GSM989931,GSE40279,63,F,"[60,70)"
GSM989932,GSE40279,69,F,"[60,70)"
GSM989933,GSE40279,78,F,"[70,80)"
GSM989934,GSE40279,78,M,"[70,80)"
GSM989935,GSE40279,52,F,"[50,60)"
GSM989936,GSE40279,49,M,"[40,50)"
GSM989937,GSE40279,53,F,"[50,60)"
GSM989938,GSE40279,59,F,"[50,60)"
GSM989939,GSE40279,62,M,"[60,70)"
GSM989940,GSE40279,46,M,"[40,50)"
GSM989941,GSE40279,68,M,"[60,70)"
GSM989942,GSE40279,74,M,"[70,80)"
GSM989943,GSE40279,59,M,"[50,60)"
GSM989944,GSE40279,76,M,"[70,80)"
GSM989945,GSE40279,54,F,"[50,60)"
GSM989946,GSE40279,59,M,"[50,60)"
GSM989947,GSE40279,48,M,"[40,50)"
GSM989948,GSE40279,45,M,"[40,50)"
GSM989949,GSE40279,62,M,"[60,70)"
GSM989950,GSE40279,63,M,"[60,70)"
GSM989951,GSE40279,80,M,"[80,90)"
GSM989952,GSE40279,60,M,"[60,70)"
GSM989953,GSE40279,71,M,"[70,80)"
GSM989954,GSE40279,67,M,"[60,70)"
GSM989955,GSE40279,50,M,"[50,60)"
GSM989956,GSE40279,86,F,"[80,90)"
GSM989957,GSE40279,70,M,"[70,80)"
GSM989958,GSE40279,54,M,"[50,60)"
GSM989959,GSE40279,69,F,"[60,70)"
GSM989960,GSE40279,76,F,"[70,80)"
GSM989961,GSE40279,58,F,"[50,60)"
GSM989962,GSE40279,58,M,"[50,60)"
GSM989963,GSE40279,64,F,"[60,70)"
GSM989964,GSE40279,73,M,"[70,80)"
GSM989965,GSE40279,49,M,"[40,50)"
GSM989966,GSE40279,56,M,"[50,60)"
GSM989967,GSE40279,75,M,"[70,80)"
GSM989968,GSE40279,48,M,"[40,50)"
GSM989969,GSE40279,81,M,"[80,90)"
GSM989970,GSE40279,72,F,"[70,80)"
GSM989971,GSE40279,61,F,"[60,70)"
GSM989972,GSE40279,50,F,"[50,60)"
GSM989973,GSE40279,69,F,"[60,70)"
