gsm,gse,Age,Sex,AgeBin
GSM989974,GSE40279,65,M,"[60,70)"
GSM989975,GSE40279,47,F,"[40,50)"
GSM989976,GSE40279,43,M,"[40,50)"
GSM989977,GSE40279,55,F,"[50,60)"
GSM989978,GSE40279,54,M,"[50,60)"
GSM989979,GSE40279,58,M,"[50,60)"
GSM989980,GSE40279,34,M,"[30,40)"
GSM989981,GSE40279,65,M,"[60,70)"
GSM989982,GSE40279,52,F,"[50,60)"
GSM989983,GSE40279,32,F,"[30,40)"
GSM989984,GSE40279,47,M,"[40,50)"
GSM989985,GSE40279,54,M,"[50,60)"
GSM989986,GSE40279,63,F,"[60,70)"
GSM989987,GSE40279,28,M,"[20,30)"
GSM989988,GSE40279,54,F,"[50,60)"
GSM989989,GSE40279,59,M,"[50,60)"
GSM989990,GSE40279,56,M,"[50,60)"
GSM989991,GSE40279,50,M,"[50,60)"
GSM989992,GSE40279,30,M,"[30,40)"
GSM989993,GSE40279,50,M,"[50,60)"
GSM989994,GSE40279,47,F,"[40,50)"
GSM989995,GSE40279,47,M,"[40,50)"
GSM989996,GSE40279,33,F,"[30,40)"
GSM989997,GSE40279,38,M,"[30,40)"
GSM989998,GSE40279,35,F,"[30,40)"
GSM989999,GSE40279,47,M,"[40,50)"
GSM990000,GSE40279,80,M,"[80,90)"
GSM990001,GSE40279,86,M,"[80,90)"
GSM990002,GSE40279,71,F,"[70,80)"
GSM990003,GSE40279,77,F,"[70,80)"
GSM990004,GSE40279,67,M,"[60,70)"
GSM990005,GSE40279,84,M,"[80,90)"
GSM990006,GSE40279,80,F,"[80,90)"
GSM990007,GSE40279,70,F,"[70,80)"
GSM990008,GSE40279,67,M,"[60,70)"
GSM990009,GSE40279,63,F,"[60,70)"
GSM990010,GSE40279,70,M,"[70,80)"
GSM990011,GSE40279,56,F,"[50,60)"
GSM990012,GSE40279,67,F,"[60,70)"
GSM990013,GSE40279,70,F,"[70,80)"
GSM990014,GSE40279,70,F,"[70,80)"
GSM990015,GSE40279,74,F,"[70,80)"
GSM990016,GSE40279,73,F,"[70,80)"
GSM990017,GSE40279,77,F,"[70,80)"
GSM990018,GSE40279,80,F,"[80,90)"
GSM990019,GSE40279,66,F,"[60,70)"
GSM990020,GSE40279,85,M,"[80,90)"
GSM990021,GSE40279,76,M,"[70,80)"
GSM990022,GSE40279,78,F,"[70,80)"
GSM990023,GSE40279,82,F,"[80,90)"
GSM990024,GSE40279,76,F,"[70,80)"
GSM990025,GSE40279,71,F,"[70,80)"
GSM990026,GSE40279,82,F,"[80,90)"
GSM990027,GSE40279,83,M,"[80,90)"
GSM990028,GSE40279,79,F,"[70,80)"
GSM990029,GSE40279,75,F,"[70,80)"
GSM990030,GSE40279,68,M,"[60,70)"
GSM990031,GSE40279,64,M,"[60,70)"
GSM990032,GSE40279,70,M,"[70,80)"
GSM990033,GSE40279,92,M,"[90,100)"
GSM990034,GSE40279,74,M,"[70,80)"
GSM990035,GSE40279,69,F,"[60,70)"
GSM990036,GSE40279,80,F,"[80,90)"
GSM990037,GSE40279,63,F,"[60,70)"
GSM990038,GSE40279,77,F,"[70,80)"
GSM990039,GSE40279,81,F,"[80,90)"
GSM990040,GSE40279,82,F,"[80,90)"
GSM990041,GSE40279,69,M,"[60,70)"
GSM990042,GSE40279,73,F,"[70,80)"
GSM990043,GSE40279,66,M,"[60,70)"
GSM990044,GSE40279,87,F,"[80,90)"
GSM990045,GSE40279,68,F,"[60,70)"
GSM990046,GSE40279,69,F,"[60,70)"
GSM990047,GSE40279,76,M,"[70,80)"
GSM990048,GSE40279,69,F,"[60,70)"
GSM990049,GSE40279,81,M,"[80,90)"
GSM990050,GSE40279,71,F,"[70,80)"
GSM990051,GSE40279,71,F,"[70,80)"
GSM990052,GSE40279,75,F,"[70,80)"
GSM990053,GSE40279,60,F,"[60,70)"
GSM990054,GSE40279,77,F,"[70,80)"
GSM990055,GSE40279,85,M,"[80,90)"
GSM990056,GSE40279,70,F,"[70,80)"
GSM990057,GSE40279,62,F,"[60,70)"
GSM990058,GSE40279,69,M,"[60,70)"
GSM990059,GSE40279,73,F,"[70,80)"
GSM990060,GSE40279,73,M,"[70,80)"
GSM990061,GSE40279,74,F,"[70,80)"
GSM990062,GSE40279,73,M,"[70,80)"
GSM990063,GSE40279,86,M,"[80,90)"
GSM990064,GSE40279,83,M,"[80,90)"
GSM990065,GSE40279,76,F,"[70,80)"
GSM990066,GSE40279,75,M,"[70,80)"
GSM990067,GSE40279,64,F,"[60,70)"
GSM990068,GSE40279,67,F,"[60,70)"
GSM990069,GSE40279,88,F,"[80,90)"
GSM990070,GSE40279,48,F,"[40,50)"
GSM990071,GSE40279,44,M,"[40,50)"
GSM990072,GSE40279,48,M,"[40,50)"
GSM990073,GSE40279,62,F,"[60,70)"
GSM990074,GSE40279,54,F,"[50,60)"
GSM990075,GSE40279,46,F,"[40,50)"
GSM990076,GSE40279,60,F,"[60,70)"
GSM990077,GSE40279,40,M,"[40,50)"
GSM990078,GSE40279,43,M,"[40,50)"
GSM990079,GSE40279,41,M,"[40,50)"
GSM990080,GSE40279,53,M,"[50,60)"
GSM990081,GSE40279,48,M,"[40,50)"
GSM990082,GSE40279,71,F,"[70,80)"
GSM990083,GSE40279,52,M,"[50,60)"
GSM990084,GSE40279,64,M,"[60,70)"
GSM990085,GSE40279,48,M,"[40,50)"
GSM990086,GSE40279,55,F,"[50,60)"
GSM990087,GSE40279,68,M,"[60,70)"
GSM990088,GSE40279,46,M,"[40,50)"
GSM990089,GSE40279,64,M,"[60,70)"
GSM990090,GSE40279,57,F,"[50,60)"
GSM990091,GSE40279,45,M,"[40,50)"
GSM990092,GSE40279,51,M,"[50,60)"
GSM990093,GSE40279,53,M,"[50,60)"
GSM990094,GSE40279,60,M,"[60,70)"
GSM990095,GSE40279,51,M,"[50,60)"
GSM990096,GSE40279,73,F,"[70,80)"
GSM990097,GSE40279,38,F,"[30,40)"
GSM990098,GSE40279,42,M,"[40,50)"
GSM990099,GSE40279,64,M,"[60,70)"
GSM990100,GSE40279,58,F,"[50,60)"
GSM990101,GSE40279,43,F,"[40,50)"
GSM990102,GSE40279,38,F,"[30,40)"
GSM990103,GSE40279,54,F,"[50,60)"
GSM990104,GSE40279,70,M,"[70,80)"
GSM990105,GSE40279,44,M,"[40,50)"
GSM990106,GSE40279,62,F,"[60,70)"
GSM990107,GSE40279,51,M,"[50,60)"
GSM990108,GSE40279,41,M,"[40,50)"
GSM990109,GSE40279,53,M,"[50,60)"
GSM990110,GSE40279,65,M,"[60,70)"
GSM990111,GSE40279,50,M,"[50,60)"
GSM990112,GSE40279,55,F,"[50,60)"
GSM990113,GSE40279,62,F,"[60,70)"
GSM990114,GSE40279,61,F,"[60,70)"
GSM990115,GSE40279,38,M,"[30,40)"
GSM990116,GSE40279,59,F,"[50,60)"
GSM990117,GSE40279,64,F,"[60,70)"
GSM990118,GSE40279,57,F,"[50,60)"
GSM990119,GSE40279,57,F,"[50,60)"
GSM990120,GSE40279,49,M,"[40,50)"
GSM990121,GSE40279,64,F,"[60,70)"
GSM990122,GSE40279,66,M,"[60,70)"
GSM990268,GSE40279,52,M,"[50,60)"
GSM990269,GSE40279,43,M,"[40,50)"
GSM990270,GSE40279,49,F,"[40,50)"
GSM990271,GSE40279,51,F,"[50,60)"
GSM990272,GSE40279,58,M,"[50,60)"
GSM990273,GSE40279,63,M,"[60,70)"
GSM990274,GSE40279,55,M,"[50,60)"
GSM990275,GSE40279,50,M,"[50,60)"
GSM990276,GSE40279,57,M,"[50,60)"
GSM990277,GSE40279,33,M,"[30,40)"
GSM990278,GSE40279,46,M,"[40,50)"
GSM990279,GSE40279,46,M,"[40,50)"
GSM990280,GSE40279,66,M,"[60,70)"
GSM990281,GSE40279,55,M,"[50,60)"
GSM990282,GSE40279,64,F,"[60,70)"
GSM990283,GSE40279,46,M,"[40,50)"
GSM990284,GSE40279,66,M,"[60,70)"
GSM990285,GSE40279,47,M,"[40,50)"
GSM990286,GSE40279,58,F,"[50,60)"
GSM990287,GSE40279,61,M,"[60,70)"
GSM990288,GSE40279,48,F,"[40,50)"
GSM990289,GSE40279,45,F,"[40,50)"
GSM990290,GSE40279,62,F,"[60,70)"
GSM990291,GSE40279,50,M,"[50,60)"
GSM990292,GSE40279,34,F,"[30,40)"
GSM990293,GSE40279,64,M,"[60,70)"
GSM990294,GSE40279,55,M,"[50,60)"
GSM990295,GSE40279,48,M,"[40,50)"
GSM990296,GSE40279,60,M,"[60,70)"
GSM990297,GSE40279,64,M,"[60,70)"
GSM990298,GSE40279,58,M,"[50,60)"
GSM990299,GSE40279,37,M,"[30,40)"
GSM990300,GSE40279,60,F,"[60,70)"
GSM990301,GSE40279,63,M,"[60,70)"
GSM990302,GSE40279,59,F,"[50,60)"
GSM990303,GSE40279,54,F,"[50,60)"
GSM990304,GSE40279,60,M,"[60,70)"
GSM990305,GSE40279,51,F,"[50,60)"
GSM990306,GSE40279,63,F,"[60,70)"
GSM990307,GSE40279,64,F,"[60,70)"
GSM990308,GSE40279,64,F,"[60,70)"
GSM990309,GSE40279,44,F,"[40,50)"
GSM990310,GSE40279,65,M,"[60,70)"
GSM990311,GSE40279,66,M,"[60,70)"
GSM990312,GSE40279,51,F,"[50,60)"
GSM990313,GSE40279,61,F,"[60,70)"
GSM990314,GSE40279,52,M,"[50,60)"
GSM990315,GSE40279,61,M,"[60,70)"
GSM990316,GSE40279,59,M,"[50,60)"
GSM990317,GSE40279,57,M,"[50,60)"
GSM990318,GSE40279,52,F,"[50,60)"
GSM990319,GSE40279,55,F,"[50,60)"
GSM990320,GSE40279,59,M,"[50,60)"
GSM990321,GSE40279,59,F,"[50,60)"
GSM990322,GSE40279,61,F,"[60,70)"
GSM990323,GSE40279,46,F,"[40,50)"
GSM990324,GSE40279,31,M,"[30,40)"
GSM990325,GSE40279,55,F,"[50,60)"
GSM990326,GSE40279,53,F,"[50,60)"
GSM990327,GSE40279,42,F,"[40,50)"
GSM990328,GSE40279,59,F,"[50,60)"
GSM990329,GSE40279,50,M,"[50,60)"
GSM990330,GSE40279,52,F,"[50,60)"
GSM990331,GSE40279,45,M,"[40,50)"
GSM990332,GSE40279,65,F,"[60,70)"
GSM990333,GSE40279,59,F,"[50,60)"
GSM990334,GSE40279,58,F,"[50,60)"
GSM990335,GSE40279,64,F,"[60,70)"
GSM990336,GSE40279,61,F,"[60,70)"
GSM990337,GSE40279,67,M,"[60,70)"
GSM990338,GSE40279,59,F,"[50,60)"
GSM990339,GSE40279,58,F,"[50,60)"
GSM990340,GSE40279,54,F,"[50,60)"
GSM990341,GSE40279,57,F,"[50,60)"
GSM990342,GSE40279,60,F,"[60,70)"
GSM990343,GSE40279,50,F,"[50,60)"
GSM990344,GSE40279,57,F,"[50,60)"
GSM990345,GSE40279,66,F,"[60,70)"
GSM990346,GSE40279,44,F,"[40,50)"
GSM990347,GSE40279,62,F,"[60,70)"
GSM990348,GSE40279,76,M,"[70,80)"
GSM990349,GSE40279,48,F,"[40,50)"
GSM990350,GSE40279,46,F,"[40,50)"
GSM990351,GSE40279,41,F,"[40,50)"
GSM990352,GSE40279,59,F,"[50,60)"
GSM990353,GSE40279,52,F,"[50,60)"
GSM990354,GSE40279,50,F,"[50,60)"
GSM990355,GSE40279,45,M,"[40,50)"
GSM990356,GSE40279,52,M,"[50,60)"
GSM990357,GSE40279,54,F,"[50,60)"
GSM990358,GSE40279,62,F,"[60,70)"
GSM990359,GSE40279,62,F,"[60,70)"
GSM990360,GSE40279,63,M,"[60,70)"
GSM990361,GSE40279,55,F,"[50,60)"
GSM990362,GSE40279,60,F,"[60,70)"
GSM990363,GSE40279,65,M,"[60,70)"
GSM990364,GSE40279,64,F,"[60,70)"
GSM990365,GSE40279,57,F,"[50,60)"
GSM990366,GSE40279,63,F,"[60,70)"
GSM990367,GSE40279,40,F,"[40,50)"
GSM990368,GSE40279,57,F,"[50,60)"
GSM990369,GSE40279,38,M,"[30,40)"
GSM990370,GSE40279,64,M,"[60,70)"
GSM990371,GSE40279,59,F,"[50,60)"
GSM990372,GSE40279,58,F,"[50,60)"
GSM990373,GSE40279,41,F,"[40,50)"
GSM990374,GSE40279,58,M,"[50,60)"
GSM990375,GSE40279,26,M,"[20,30)"
GSM990376,GSE40279,61,M,"[60,70)"
GSM990377,GSE40279,56,F,"[50,60)"
GSM990378,GSE40279,66,F,"[60,70)"
GSM990379,GSE40279,62,F,"[60,70)"
GSM990380,GSE40279,56,M,"[50,60)"
GSM990381,GSE40279,55,F,"[50,60)"
GSM990382,GSE40279,61,F,"[60,70)"
GSM990383,GSE40279,58,F,"[50,60)"
GSM990384,GSE40279,53,M,"[50,60)"
GSM990385,GSE40279,63,F,"[60,70)"
GSM990386,GSE40279,59,M,"[50,60)"
GSM990387,GSE40279,61,F,"[60,70)"
GSM990388,GSE40279,66,F,"[60,70)"
GSM990389,GSE40279,65,F,"[60,70)"
GSM990390,GSE40279,58,F,"[50,60)"
GSM990391,GSE40279,43,F,"[40,50)"
GSM990392,GSE40279,55,F,"[50,60)"
GSM990393,GSE40279,47,M,"[40,50)"
GSM990394,GSE40279,50,F,"[50,60)"
GSM990395,GSE40279,46,F,"[40,50)"
GSM990396,GSE40279,54,F,"[50,60)"
GSM990397,GSE40279,80,F,"[80,90)"
GSM990398,GSE40279,83,F,"[80,90)"
GSM990399,GSE40279,77,M,"[70,80)"
GSM990400,GSE40279,76,F,"[70,80)"
GSM990401,GSE40279,64,F,"[60,70)"
GSM990402,GSE40279,70,M,"[70,80)"
GSM990403,GSE40279,82,F,"[80,90)"
GSM990404,GSE40279,58,F,"[50,60)"
GSM990405,GSE40279,66,F,"[60,70)"
GSM990406,GSE40279,85,F,"[80,90)"
GSM990407,GSE40279,66,M,"[60,70)"
GSM990408,GSE40279,69,M,"[60,70)"
GSM990409,GSE40279,84,F,"[80,90)"
GSM990410,GSE40279,79,M,"[70,80)"
GSM990411,GSE40279,64,M,"[60,70)"
GSM990412,GSE40279,78,M,"[70,80)"
GSM990413,GSE40279,53,M,"[50,60)"
GSM990414,GSE40279,59,F,"[50,60)"
GSM990415,GSE40279,65,M,"[60,70)"
GSM990416,GSE40279,61,F,"[60,70)"
GSM990417,GSE40279,58,M,"[50,60)"
GSM990418,GSE40279,69,F,"[60,70)"
GSM990419,GSE40279,60,F,"[60,70)"
GSM990420,GSE40279,65,F,"[60,70)"
GSM990421,GSE40279,89,F,"[80,90)"
GSM990422,GSE40279,74,F,"[70,80)"
GSM990423,GSE40279,81,M,"[80,90)"
GSM990424,GSE40279,68,F,"[60,70)"
GSM990425,GSE40279,68,F,"[60,70)"
GSM990426,GSE40279,65,F,"[60,70)"
GSM990427,GSE40279,90,M,"[90,100)"
GSM990428,GSE40279,66,M,"[60,70)"
GSM990429,GSE40279,79,M,"[70,80)"
GSM990430,GSE40279,57,M,"[50,60)"
GSM990431,GSE40279,76,M,"[70,80)"
GSM990432,GSE40279,79,F,"[70,80)"
GSM990433,GSE40279,49,F,"[40,50)"
GSM990434,GSE40279,92,M,"[90,100)"
GSM990435,GSE40279,66,M,"[60,70)"
GSM990436,GSE40279,59,F,"[50,60)"
GSM990437,GSE40279,76,F,"[70,80)"
GSM990438,GSE40279,56,F,"[50,60)"
GSM990439,GSE40279,52,M,"[50,60)"
GSM990440,GSE40279,65,F,"[60,70)"
GSM990441,GSE40279,73,F,"[70,80)"
GSM990442,GSE40279,65,M,"[60,70)"
GSM990443,GSE40279,84,F,"[80,90)"
GSM990444,GSE40279,51,M,"[50,60)"
GSM990445,GSE40279,78,F,"[70,80)"
GSM990446,GSE40279,53,M,"[50,60)"
GSM990447,GSE40279,68,M,"[60,70)"
GSM990448,GSE40279,52,M,"[50,60)"
GSM990449,GSE40279,72,F,"[70,80)"
GSM990450,GSE40279,48,M,"[40,50)"
GSM990451,GSE40279,60,F,"[60,70)"
GSM990452,GSE40279,61,M,"[60,70)"
GSM990453,GSE40279,69,F,"[60,70)"
GSM990454,GSE40279,81,F,"[80,90)"
GSM990455,GSE40279,56,F,"[50,60)"
GSM990456,GSE40279,79,F,"[70,80)"
GSM990457,GSE40279,82,M,"[80,90)"
GSM990458,GSE40279,58,M,"[50,60)"
GSM990459,GSE40279,75,F,"[70,80)"
GSM990460,GSE40279,78,M,"[70,80)"
GSM990461,GSE40279,57,F,"[50,60)"
GSM990462,GSE40279,70,F,"[70,80)"
GSM990463,GSE40279,77,M,"[70,80)"
GSM990464,GSE40279,56,F,"[50,60)"
GSM990465,GSE40279,67,F,"[60,70)"
GSM990466,GSE40279,76,M,"[70,80)"
GSM990467,GSE40279,89,M,"[80,90)"
GSM990468,GSE40279,69,M,"[60,70)"
GSM990469,GSE40279,79,M,"[70,80)"
GSM990470,GSE40279,80,M,"[80,90)"
GSM990471,GSE40279,76,M,"[70,80)"
GSM990472,GSE40279,48,F,"[40,50)"
GSM990473,GSE40279,61,M,"[60,70)"
GSM990474,GSE40279,52,M,"[50,60)"
GSM990475,GSE40279,69,M,"[60,70)"
GSM990476,GSE40279,41,F,"[40,50)"
GSM990477,GSE40279,69,M,"[60,70)"
GSM990478,GSE40279,65,M,"[60,70)"
GSM990479,GSE40279,45,M,"[40,50)"
GSM990480,GSE40279,66,M,"[60,70)"
GSM990481,GSE40279,76,M,"[70,80)"
GSM990482,GSE40279,76,M,"[70,80)"
GSM990483,GSE40279,45,F,"[40,50)"
GSM990484,GSE40279,71,M,"[70,80)"
GSM990485,GSE40279,52,F,"[50,60)"
GSM990486,GSE40279,84,M,"[80,90)"
GSM990487,GSE40279,57,M,"[50,60)"
GSM990488,GSE40279,68,M,"[60,70)"
GSM990489,GSE40279,74,M,"[70,80)"
GSM990490,GSE40279,33,M,"[30,40)"
GSM990491,GSE40279,68,M,"[60,70)"
GSM990492,GSE40279,73,M,"[70,80)"
GSM990493,GSE40279,79,M,"[70,80)"
GSM990494,GSE40279,72,M,"[70,80)"
GSM990495,GSE40279,78,M,"[70,80)"
GSM990496,GSE40279,68,F,"[60,70)"
GSM990497,GSE40279,52,M,"[50,60)"
GSM990498,GSE40279,64,M,"[60,70)"
GSM990499,GSE40279,27,M,"[20,30)"
GSM990500,GSE40279,29,M,"[20,30)"
GSM990501,GSE40279,44,M,"[40,50)"
GSM990502,GSE40279,41,F,"[40,50)"
GSM990503,GSE40279,45,M,"[40,50)"
GSM990504,GSE40279,27,F,"[20,30)"
GSM990505,GSE40279,48,F,"[40,50)"
GSM990506,GSE40279,56,F,"[50,60)"
GSM990507,GSE40279,34,M,"[30,40)"
GSM990508,GSE40279,69,M,"[60,70)"
GSM990509,GSE40279,56,M,"[50,60)"
GSM990510,GSE40279,47,M,"[40,50)"
GSM990511,GSE40279,56,F,"[50,60)"
GSM990512,GSE40279,60,M,"[60,70)"
GSM990513,GSE40279,75,F,"[70,80)"
GSM990514,GSE40279,60,M,"[60,70)"
GSM990515,GSE40279,47,M,"[40,50)"
GSM990516,GSE40279,55,M,"[50,60)"
GSM990517,GSE40279,32,M,"[30,40)"
GSM990518,GSE40279,23,M,"[20,30)"
GSM990519,GSE40279,43,F,"[40,50)"
GSM990520,GSE40279,47,F,"[40,50)"
GSM990521,GSE40279,44,F,"[40,50)"
GSM990522,GSE40279,37,F,"[30,40)"
GSM990523,GSE40279,27,M,"[20,30)"
GSM990524,GSE40279,69,F,"[60,70)"
GSM990525,GSE40279,28,F,"[20,30)"
GSM990526,GSE40279,51,F,"[50,60)"
GSM990527,GSE40279,57,F,"[50,60)"
GSM990528,GSE40279,19,M,"[10,20)"
GSM990529,GSE40279,44,F,"[40,50)"
GSM990530,GSE40279,49,M,"[40,50)"
GSM990531,GSE40279,34,M,"[30,40)"
GSM990532,GSE40279,44,F,"[40,50)"
GSM990533,GSE40279,62,F,"[60,70)"
GSM990534,GSE40279,30,M,"[30,40)"
GSM990535,GSE40279,49,M,"[40,50)"
GSM990536,GSE40279,36,M,"[30,40)"
GSM990537,GSE40279,25,F,"[20,30)"
GSM990538,GSE40279,36,F,"[30,40)"
GSM990539,GSE40279,21,F,"[20,30)"
GSM990540,GSE40279,40,F,"[40,50)"
GSM990541,GSE40279,22,F,"[20,30)"
GSM990542,GSE40279,36,F,"[30,40)"
GSM990543,GSE40279,58,M,"[50,60)"
GSM990544,GSE40279,83,F,"[80,90)"
GSM990545,GSE40279,69,F,"[60,70)"
GSM990546,GSE40279,89,M,"[80,90)"
GSM990547,GSE40279,89,F,"[80,90)"
GSM990548,GSE40279,66,M,"[60,70)"
GSM990549,GSE40279,55,F,"[50,60)"
GSM990550,GSE40279,82,F,"[80,90)"
GSM990551,GSE40279,73,M,"[70,80)"
GSM990552,GSE40279,77,F,"[70,80)"
GSM990553,GSE40279,80,M,"[80,90)"
GSM990554,GSE40279,79,M,"[70,80)"
GSM990555,GSE40279,73,F,"[70,80)"
GSM990556,GSE40279,82,F,"[80,90)"
GSM990557,GSE40279,85,M,"[80,90)"
GSM990558,GSE40279,91,F,"[90,100)"
GSM990559,GSE40279,85,M,"[80,90)"
GSM990560,GSE40279,86,M,"[80,90)"
GSM990561,GSE40279,74,M,"[70,80)"
GSM990562,GSE40279,90,M,"[90,100)"
GSM990563,GSE40279,87,M,"[80,90)"
GSM990564,GSE40279,76,M,"[70,80)"
GSM990565,GSE40279,81,F,"[80,90)"
GSM990566,GSE40279,59,M,"[50,60)"
GSM990567,GSE40279,73,F,"[70,80)"
GSM990568,GSE40279,76,M,"[70,80)"
GSM990569,GSE40279,85,M,"[80,90)"
GSM990570,GSE40279,69,F,"[60,70)"
GSM990571,GSE40279,85,F,"[80,90)"
GSM990572,GSE40279,85,F,"[80,90)"
GSM990573,GSE40279,84,F,"[80,90)"
GSM990574,GSE40279,83,F,"[80,90)"
GSM990575,GSE40279,67,F,"[60,70)"
GSM990576,GSE40279,85,M,"[80,90)"
GSM990577,GSE40279,76,M,"[70,80)"
GSM990578,GSE40279,87,M,"[80,90)"
GSM990579,GSE40279,84,M,"[80,90)"
GSM990580,GSE40279,82,M,"[80,90)"
GSM990581,GSE40279,93,F,"[90,100)"
GSM990582,GSE40279,71,M,"[70,80)"
GSM990583,GSE40279,80,F,"[80,90)"
GSM990584,GSE40279,88,F,"[80,90)"
GSM990585,GSE40279,72,M,"[70,80)"
GSM990586,GSE40279,77,M,"[70,80)"
GSM990587,GSE40279,56,M,"[50,60)"
GSM990588,GSE40279,92,M,"[90,100)"
GSM990589,GSE40279,78,M,"[70,80)"
GSM990590,GSE40279,71,F,"[70,80)"
GSM990591,GSE40279,89,F,"[80,90)"
GSM990592,GSE40279,54,F,"[50,60)"
GSM990593,GSE40279,66,F,"[60,70)"
GSM990594,GSE40279,75,M,"[70,80)"
GSM990595,GSE40279,90,M,"[90,100)"
GSM990596,GSE40279,66,F,"[60,70)"
GSM990597,GSE40279,77,F,"[70,80)"
GSM990598,GSE40279,82,M,"[80,90)"
GSM990599,GSE40279,65,F,"[60,70)"
GSM990600,GSE40279,58,M,"[50,60)"
GSM990601,GSE40279,75,M,"[70,80)"
GSM990602,GSE40279,88,F,"[80,90)"
GSM990603,GSE40279,74,F,"[70,80)"
GSM990604,GSE40279,69,M,"[60,70)"
GSM990605,GSE40279,83,F,"[80,90)"
GSM990606,GSE40279,83,F,"[80,90)"
GSM990607,GSE40279,70,F,"[70,80)"
GSM990608,GSE40279,64,M,"[60,70)"
GSM990609,GSE40279,50,M,"[50,60)"
GSM990610,GSE40279,74,M,"[70,80)"
GSM990611,GSE40279,69,F,"[60,70)"
GSM990612,GSE40279,86,M,"[80,90)"
GSM990613,GSE40279,66,F,"[60,70)"
GSM990614,GSE40279,70,F,"[70,80)"
GSM990615,GSE40279,89,M,"[80,90)"
GSM990616,GSE40279,78,M,"[70,80)"
GSM990617,GSE40279,69,F,"[60,70)"
GSM990618,GSE40279,64,F,"[60,70)"
GSM990619,GSE40279,79,F,"[70,80)"
GSM990620,GSE40279,92,F,"[90,100)"
GSM990621,GSE40279,70,F,"[70,80)"
GSM990622,GSE40279,77,F,"[70,80)"
GSM990623,GSE40279,78,F,"[70,80)"
GSM990624,GSE40279,71,M,"[70,80)"
GSM990625,GSE40279,68,M,"[60,70)"
GSM990626,GSE40279,61,F,"[60,70)"
GSM990627,GSE40279,73,M,"[70,80)"
GSM1235534,GSE51032,54.322,F,"[50,60)"
GSM1235535,GSE51032,44.561,F,"[40,50)"
GSM1235536,GSE51032,50.869,F,"[50,60)"
GSM1235537,GSE51032,46.858,F,"[40,50)"
GSM1235538,GSE51032,56.192,F,"[50,60)"
GSM1235539,GSE51032,52.055,F,"[50,60)"
GSM1235540,GSE51032,56.372,F,"[50,60)"
GSM1235541,GSE51032,44.257,F,"[40,50)"
GSM1235542,GSE51032,55.737,F,"[50,60)"
GSM1235543,GSE51032,51.329,F,"[50,60)"
GSM1235544,GSE51032,47.283,F,"[40,50)"
GSM1235545,GSE51032,38.686,F,"[30,40)"
GSM1235546,GSE51032,59.978,F,"[50,60)"
GSM1235547,GSE51032,50.409,F,"[50,60)"
GSM1235548,GSE51032,49.533,F,"[40,50)"
GSM1235549,GSE51032,58.746,F,"[50,60)"
GSM1235550,GSE51032,52.107,F,"[50,60)"
GSM1235551,GSE51032,53.09,F,"[50,60)"
GSM1235552,GSE51032,51.444,F,"[50,60)"
GSM1235553,GSE51032,44.772,F,"[40,50)"
